URL,Marque,Modèle,Prix,Carrosserie,Etat,Sieges,Portes,Annonce ID,Garantie,Kilometrage,Annee,Puissance,Transmission,Cylindree,Carburant,CO2,Couleur originale,Type peinture,Couleur interieur,position_page
https://www.autoscout24.fr/offres/citroen-c3-confort-1-4-hdi-diesel-noir-6394f948-3fba-4c80-a997-cf684a45b287,Citroen C3,Confort 1.4 hdi,"€ 5 490,-",Berline,Occasion,,5,21182646AD2013120250.048,6 mois,177 693 km,12/2013,50 kW (68 CH),Boîte automatique,,Diesel,,Noir,,,3
https://www.autoscout24.fr/offres/peugeot-308-1-6-hdi92-fap-confort-pack-5p-diesel-bc57f39f-78ae-4918-8bf0-42f39073f01f,Peugeot 308,1.6 HDI92 FAP CONFORT PACK 5P,"€ 4 490,-",Berline,Occasion,5,5,752,3 mois,177 937 km,03/2011,69 kW (94 CH),Boîte manuelle,1 560 cm³,Diesel,115 g/km (mixte),GRIS C,Métallisé,Noir,4
https://www.autoscout24.fr/offres/volkswagen-tiguan-2-0l-tdi-4motion-dsg7-177cv-pack-sport-r-line-carr-diesel-noir-4d9a7b5f-43b3-4072-ab11-e8c7cb1097c5,Volkswagen Tiguan,2.0L TDI 4MOTION DSG7 177CV PACK SPORT R-LINE/CARR,"€ 12 990,-",Autres,Occasion,5,5,,,158 187 km,06/2013,131 kW (178 CH),Boîte automatique,,Diesel,0 g/km (mixte),NOIR/METALISE,,,5
https://www.autoscout24.fr/offres/peugeot-308-2-0-bluehdi-150ch-gt-line-diesel-blanc-df3167f1-b080-4aca-9bdf-875f07cee097,Peugeot 308,2.0 BlueHDi 150ch GT Line,"€ 15 990,-",Berline,Occasion,5,5,2ur82ktj,12 mois,84 000 km,04/2015,110 kW (150 CH),Boîte automatique,1 997 cm³,Diesel,,White,,Noir,6
https://www.autoscout24.fr/offres/jaguar-f-pace-2-0-d-180-ch-awd-bva8-r-sport-diesel-gris-9640b6b7-8792-45aa-829b-7d75a6c91238,Jaguar F-Pace,2.0 D - 180 ch AWD BVA8 R-Sport,"€ 21 900,-",SUV/4x4/Pick-Up,Occasion,5,5,zwqpv70,12 mois,89 778 km,07/2018,132 kW (179 CH),Boîte automatique,1 999 cm³,Diesel,,GRIS CLAIR,,,7
https://www.autoscout24.fr/offres/mercedes-benz-gla-180-180-d-7-g-dct-sensation-historique-d-entretien-c-diesel-noir-2b111a05-aba4-49d7-9b93-2ba3d62d9213,Mercedes-Benz GLA 180,180 d 7-G DCT Sensation / Historique d'entretien c,"€ 19 496,-",SUV/4x4/Pick-Up,Occasion,5,5,,,92 847 km,03/2018,81 kW (110 CH),Boîte automatique,,Diesel,0 g/km (mixte),Noir,,,8
https://www.autoscout24.fr/offres/volkswagen-tiguan-tiguan-2-0-16v-tdi-bluemotion-150-bv-dsg-7-20-diesel-noir-88098b72-c98b-4bdc-b257-e61ba920fa1d,Volkswagen Tiguan,Tiguan 2.0 16V TDI BlueMotion - 150 - BV DSG 7 20,"€ 20 900,-",Break,Occasion,,5,0835-0000864,6 mois,120 000 km,04/2018,,Boîte automatique,1 968 cm³,Diesel,150 g/km (mixte),Noir,,,9
https://www.autoscout24.fr/offres/citroen-c5-iii-2-0l-bluehdi-150ch-pack-exclusive-diesel-blanc-4e6ff202-fa89-44ab-b97f-886fa359fc99,Citroen C5,III 2.0L BlueHDi 150CH Pack Exclusive,"€ 7 990,-",Berline,Occasion,5,5,,3 mois,179 000 km,11/2016,111 kW (151 CH),Boîte manuelle,,Diesel,111 g/km (mixte),Blanc Métallisé,,,10
https://www.autoscout24.fr/offres/bmw-x3-3-0i-231cv-boite-auto-essence-noir-f00f79a5-96b0-4a22-9239-48108197e088,BMW X3,3.0i 231cv BOITE AUTO,"€ 4 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,220 000 km,12/2004,171 kW (232 CH),Boîte automatique,,Essence,0 g/km (mixte),Noir,,,11
https://www.autoscout24.fr/offres/citroen-c4-1-2l-ess-130-exclusive-boite-auto-07-2015-garantie-essence-rouge-7f051e6a-0957-4159-9888-966eb7ba9136,Citroen C4,1.2l Ess 130 Exclusive Boite Auto 07-2015 GARANTIE,"€ 6 990,-",Berline,Occasion,5,5,,,111 000 km,07/2015,96 kW (131 CH),Boîte automatique,,Essence,0 g/km (mixte),Rouge,,,12
https://www.autoscout24.fr/offres/audi-a6-2-0-tdi-dpf-177-s-line-multitronic-diesel-gris-e12f0349-a211-485b-9b6a-d2d0c68255ad,Audi A6,2.0 TDI DPF 177 S line Multitronic,"€ 13 890,-",Autres,Occasion,5,4,,,170 777 km,07/2013,131 kW (178 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,13
https://www.autoscout24.fr/offres/audi-a6-2-0-tdi-dpf-177-s-line-multitronic-diesel-gris-e12f0349-a211-485b-9b6a-d2d0c68255ad,Audi A6,2.0 TDI DPF 177 S line Multitronic,"€ 13 890,-",Autres,Occasion,5,4,,,170 777 km,07/2013,131 kW (178 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,14
https://www.autoscout24.fr/offres/porsche-cayenne-958-diesel-platinum-edition-2014-camera-cu-diesel-noir-7ef01732-52ba-482b-84b3-04291c62afb6,Porsche Cayenne,(958) DIESEL PLATINUM EDITION * 2014 * CAMERA * CU,"€ 20 990,-",SUV/4x4/Pick-Up,Occasion,,,,3 mois,228 900 km,10/2014,181 kW (246 CH),Boîte automatique,,Diesel,189 g/km (mixte),NOIR,,,15
https://www.autoscout24.fr/offres/porsche-cayenne-958-diesel-platinum-edition-2014-camera-cu-diesel-noir-7ef01732-52ba-482b-84b3-04291c62afb6,Porsche Cayenne,(958) DIESEL PLATINUM EDITION * 2014 * CAMERA * CU,"€ 20 990,-",SUV/4x4/Pick-Up,Occasion,,,,3 mois,228 900 km,10/2014,181 kW (246 CH),Boîte automatique,,Diesel,189 g/km (mixte),NOIR,,,16
https://www.autoscout24.fr/offres/renault-clio-1-6i-16v-essence-gris-022c3e32-3adc-4fb2-82ad-1d2fe7d17c99,Renault Clio,1.6i - 16V,"€ 3 990,-",Berline,Occasion,5,3,,12 mois,121 317 km,03/2006,61 kW (83 CH),Boîte manuelle,,Essence,157 g/km (mixte),GRIS,,,17
https://www.autoscout24.fr/offres/renault-clio-1-6i-16v-essence-gris-022c3e32-3adc-4fb2-82ad-1d2fe7d17c99,Renault Clio,1.6i - 16V,"€ 3 990,-",Berline,Occasion,5,3,,12 mois,121 317 km,03/2006,61 kW (83 CH),Boîte manuelle,,Essence,157 g/km (mixte),GRIS,,,18
https://www.autoscout24.fr/offres/mercedes-benz-b-180-classe-cdi-blueefficiency-business-diesel-gris-23a99b01-8283-4f16-b3ea-2ca942037353,Mercedes-Benz B 180,Classe CDI BlueEFFICIENCY Business,"€ 8 990,-",Monospace,Occasion,5,5,,,194 911 km,06/2014,80 kW (109 CH),Boîte manuelle,1 796 cm³,Diesel,114 g/km (mixte),Gris,,,19
https://www.autoscout24.fr/offres/mercedes-benz-b-180-classe-cdi-blueefficiency-business-diesel-gris-23a99b01-8283-4f16-b3ea-2ca942037353,Mercedes-Benz B 180,Classe CDI BlueEFFICIENCY Business,"€ 8 990,-",Monospace,Occasion,5,5,,,194 911 km,06/2014,80 kW (109 CH),Boîte manuelle,1 796 cm³,Diesel,114 g/km (mixte),Gris,,,20
https://www.autoscout24.fr/offres/citroen-berlingo-van-m-110-club-essence-blanc-abf1fa5c-5dcf-4a2a-bca5-67af607d8ecb,Citroen Berlingo,Van M 110 CLUB,"€ 8 600,-",Autres,Occasion,2,,105357,,148 000 km,03/2021,81 kW (110 CH),Boîte manuelle,,Essence,,Blanc,Métallisé,Noir,21
https://www.autoscout24.fr/offres/citroen-berlingo-van-m-110-club-essence-blanc-abf1fa5c-5dcf-4a2a-bca5-67af607d8ecb,Citroen Berlingo,Van M 110 CLUB,"€ 8 600,-",Autres,Occasion,2,,105357,,148 000 km,03/2021,81 kW (110 CH),Boîte manuelle,,Essence,,Blanc,Métallisé,Noir,22
https://www.autoscout24.fr/offres/bmw-420-420-coupe-da-diesel-bleu-6fb6d5a1-5569-4972-b6b8-384aa12e32b1,BMW 420,420 Coupé dA,"€ 16 950,-",Coupé,Occasion,5,5,,,149 000 km,04/2015,140 kW (190 CH),Boîte automatique,,Diesel,0 g/km (mixte),Bleu,,,23
https://www.autoscout24.fr/offres/bmw-420-420-coupe-da-diesel-bleu-6fb6d5a1-5569-4972-b6b8-384aa12e32b1,BMW 420,420 Coupé dA,"€ 16 950,-",Coupé,Occasion,5,5,,,149 000 km,04/2015,140 kW (190 CH),Boîte automatique,,Diesel,0 g/km (mixte),Bleu,,,24
https://www.autoscout24.fr/offres/dacia-logan-1-6-mpi-85ch-ambiance-euro5-5-places-essence-blanc-a0f37136-a746-4d77-bef7-16c2c0b73ecf,Dacia Logan,1.6 MPI 85CH AMBIANCE EURO5 5 PLACES,"€ 7 990,-",Break,Occasion,,5,,12 mois,8 280 km,09/2011,63 kW (86 CH),Boîte manuelle,,Essence,169 g/km (mixte),Blanc,,,25
https://www.autoscout24.fr/offres/dacia-logan-1-6-mpi-85ch-ambiance-euro5-5-places-essence-blanc-a0f37136-a746-4d77-bef7-16c2c0b73ecf,Dacia Logan,1.6 MPI 85CH AMBIANCE EURO5 5 PLACES,"€ 7 990,-",Break,Occasion,,5,,12 mois,8 280 km,09/2011,63 kW (86 CH),Boîte manuelle,,Essence,169 g/km (mixte),Blanc,,,26
https://www.autoscout24.fr/offres/renault-captur-1-0-tce-business-essence-gris-2550aa04-dad3-40ec-99f9-a65db683b6ed,Renault Captur,1.0 TCe Business,"€ 13 990,-",SUV/4x4/Pick-Up,Occasion,5,5,MM47290,12 mois,55 447 km,08/2022,67 kW (91 CH),Avant,999 cm³,Essence,133 g/km (mixte),Gris,Métallisé,Gris,27
https://www.autoscout24.fr/offres/renault-captur-1-0-tce-business-essence-gris-2550aa04-dad3-40ec-99f9-a65db683b6ed,Renault Captur,1.0 TCe Business,"€ 13 990,-",SUV/4x4/Pick-Up,Occasion,5,5,MM47290,12 mois,55 447 km,08/2022,67 kW (91 CH),Avant,999 cm³,Essence,133 g/km (mixte),Gris,Métallisé,Gris,28
https://www.autoscout24.fr/offres/ford-kuga-2-0-tdci-136-dpf-diesel-blanc-fa15c19f-5825-4017-94e0-a0573b1f2faa,Ford Kuga,2.0 TDCi 136 DPF,"€ 3 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,12 mois,281 655 km,12/2008,101 kW (137 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Blanc,,,1
https://www.autoscout24.fr/offres/peugeot-301-active-1-5-bluehdi-100cv-antibrouillard-radars-diesel-blanc-ea83770b-b1d4-430f-b0e1-22e35d4405e9,Peugeot 301,Active 1.5 BlueHDi 100cv + Antibrouillard + Radars,"€ 10 490,-",Berline,Occasion,,5,0298-0011383,,66 815 km,08/2020,75 kW (102 CH),Boîte manuelle,1 499 cm³,Diesel,117 g/km (mixte),Blanc,,,2
https://www.autoscout24.fr/offres/mercedes-benz-cls-classe-350-d-sportline-9g-tronic-diesel-noir-b0419771-5476-4603-91bd-767145a08ea0,Mercedes-Benz CLS,Classe 350 d Sportline 9G-Tronic,"€ 28 900,-",Autres,Occasion,4,,,,116 500 km,12/2015,190 kW (258 CH),Boîte automatique,,Diesel,0 g/km (mixte),Noir,,,3
https://www.autoscout24.fr/offres/honda-hr-v-1-5-i-vtec-exclusive-essence-gris-3838e8f0-64c6-4c23-89ed-cfe824e85ec2,Honda HR-V,1.5 i-VTEC Exclusive,"€ 18 090,-",SUV/4x4/Pick-Up,Occasion,5,5,YL00894,12 mois,34 783 km,10/2020,96 kW (131 CH),Avant,1 498 cm³,Essence,153 g/km (mixte),Gris,Métallisé,Noir,4
https://www.autoscout24.fr/offres/mazda-3-2-2l-skyactiv-d-150-selection-affichage-tete-hau-diesel-noir-79009c6a-0eae-4d77-b4b6-69bfcc8043fe,Mazda 3,2.2L SKYACTIV-D 150 Selection / Affichage Tete Hau,"€ 9 490,-",Berline,Occasion,5,4,k0j68vj,6 mois,169 800 km,01/2015,110 kW (150 CH),Boîte manuelle,2 184 cm³,Diesel,,Black,,,6
https://www.autoscout24.fr/offres/mercedes-benz-b-200-mercedes-200-cdi-136-ch-fascination-7g-dct-diesel-gris-52ec8363-2b04-4e55-a98e-c9e53bf88398,Mercedes-Benz B 200,Mercedes 200 CDI 136 CH FASCINATION 7G-DCT,"€ 11 990,-",Monospace,Occasion,5,5,,,151 578 km,12/2016,101 kW (137 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,7
https://www.autoscout24.fr/offres/mercedes-benz-b-200-mercedes-200-cdi-136-ch-fascination-7g-dct-diesel-gris-52ec8363-2b04-4e55-a98e-c9e53bf88398,Mercedes-Benz B 200,Mercedes 200 CDI 136 CH FASCINATION 7G-DCT,"€ 11 990,-",Monospace,Occasion,5,5,,,151 578 km,12/2016,101 kW (137 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,8
https://www.autoscout24.fr/offres/jeep-compass-limited-diesel-bleu-ca1093c5-5e4a-43dc-b214-9e5a40821135,Jeep Compass,Limited,"€ 12 990,-",Autres,Occasion,5,5,3C4NJCCS1JT215487,3 mois,116 000 km,02/2018,88 kW (120 CH),Boîte manuelle,,Diesel,117 g/km (mixte),BLEU,,,9
https://www.autoscout24.fr/offres/volkswagen-golf-viii-2-0-tdi-115-life-business-2022-diesel-gris-e686d439-9438-48bb-8bbc-dec04ba63574,Volkswagen Golf,VIII 2.0 tdi 115 Life Business 2022,"€ 17 490,-",Berline,Occasion,5,5,,,107 000 km,03/2022,85 kW (116 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Gris,,,10
https://www.autoscout24.fr/offres/mini-cooper-countryman-1-5-l-136-cv-a-marchand-ou-pour-l-export-essence-beige-5764f876-56ea-4bd5-b020-a7dd5746e898,MINI Cooper Countryman,1.5 l 136 cv A MARCHAND OU POUR L'EXPORT,"€ 9 200,-",Autres,Occasion,5,5,,,151 900 km,06/2018,101 kW (137 CH),Boîte manuelle,,Essence,0 g/km (mixte),Beige,,,11
https://www.autoscout24.fr/offres/lexus-ux-250h-250h-2wd-premium-edition-electrique-essence-gris-c74bf45e-3fc0-43da-876c-dce6fa8566cb,Lexus UX 250h,250H 2WD Premium Edition,"€ 21 600,-",SUV/4x4/Pick-Up,Occasion,,,VO2002,,34 090 km,12/2021,135 kW (184 CH),Boîte automatique,,,,Gris,,,12
https://www.autoscout24.fr/offres/peugeot-2008-1-2-puretech-100ch-s-u0026s-active-business-122g-essence-257e5154-4459-416b-a66a-88971c0d666f,Peugeot 2008,1.2 PURETECH 100CH S\u0026S ACTIVE BUSINESS 122G,"€ 11 890,-",SUV/4x4/Pick-Up,Occasion,5,5,3075,12 mois,95 000 km,10/2020,76 kW (103 CH),Boîte manuelle,1 199 cm³,Essence,122 g/km (mixte),GRIS METAL,,Noir,13
https://www.autoscout24.fr/offres/peugeot-2008-1-6-bluehdi-120-ch-crossway-diesel-bleu-f3e9c02b-af0a-4c86-80c7-4a152ad80d79,Peugeot 2008,1.6 BLUEHDI 120 CH Crossway,"€ 9 990,-",Monospace,Occasion,5,5,,,124 392 km,03/2018,89 kW (121 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Bleu,,,14
https://www.autoscout24.fr/offres/peugeot-2008-1-6-bluehdi-120-ch-crossway-diesel-bleu-f3e9c02b-af0a-4c86-80c7-4a152ad80d79,Peugeot 2008,1.6 BLUEHDI 120 CH Crossway,"€ 9 990,-",Monospace,Occasion,5,5,,,124 392 km,03/2018,89 kW (121 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Bleu,,,15
https://www.autoscout24.fr/offres/citroen-c4-c4-vti-95-vitamine-essence-gris-3e433e44-fd74-4d7a-84c4-a18008a63b34,Citroen C4,C4 VTi 95 Vitamine,"€ 5 990,-",Berline,Occasion,5,5,,3 mois,112 308 km,06/2014,70 kW (95 CH),Avant,,Essence,,Gris,Métallisé,Noir,16
https://www.autoscout24.fr/offres/citroen-c4-c4-vti-95-vitamine-essence-gris-3e433e44-fd74-4d7a-84c4-a18008a63b34,Citroen C4,C4 VTi 95 Vitamine,"€ 5 990,-",Berline,Occasion,5,5,,3 mois,112 308 km,06/2014,70 kW (95 CH),Avant,,Essence,,Gris,Métallisé,Noir,17
https://www.autoscout24.fr/offres/citroen-c3-1-6-bluehdi-100-shine-business-diesel-ff0d9a11-b8e9-490d-8166-aaeb9b657ba2,Citroen C3,1.6 BlueHdi 100 Shine Business,"€ 8 990,-",Citadine,Occasion,5,5,r0061487,6 mois,134 664 km,04/2017,73 kW (99 CH),Boîte manuelle,,Diesel,95 g/km (mixte),Gris foncé,,Noir,18
https://www.autoscout24.fr/offres/citroen-c3-1-6-bluehdi-100-shine-business-diesel-ff0d9a11-b8e9-490d-8166-aaeb9b657ba2,Citroen C3,1.6 BlueHdi 100 Shine Business,"€ 8 990,-",Citadine,Occasion,5,5,r0061487,6 mois,134 664 km,04/2017,73 kW (99 CH),Boîte manuelle,,Diesel,95 g/km (mixte),Gris foncé,,Noir,19
https://www.autoscout24.fr/offres/volkswagen-tiguan-1-4-tsi-125-bluemotion-technology-sportline-essence-6519d684-211a-4852-aab2-c137c78646f2,Volkswagen Tiguan,1.4 TSI 125 BlueMotion Technology Sportline,"€ 12 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,106 000 km,06/2016,92 kW (125 CH),Boîte manuelle,1 395 cm³,Essence,,,Autres,,22
https://www.autoscout24.fr/offres/volkswagen-tiguan-1-4-tsi-125-bluemotion-technology-sportline-essence-6519d684-211a-4852-aab2-c137c78646f2,Volkswagen Tiguan,1.4 TSI 125 BlueMotion Technology Sportline,"€ 12 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,106 000 km,06/2016,92 kW (125 CH),Boîte manuelle,1 395 cm³,Essence,,,Autres,,23
https://www.autoscout24.fr/offres/fiat-punto-evo-1-2-8v-69ch-italia-essence-gris-d680cfce-4a2d-43a8-8770-e3217f59411a,Fiat Punto,EVO 1.2 8V 69CH ITALIA,"€ 6 590,-",Citadine,Occasion,5,5,punto_italia,6 mois,29 000 km,07/2014,51 kW (69 CH),Boîte manuelle,,Essence,,Gris,,,24
https://www.autoscout24.fr/offres/fiat-punto-evo-1-2-8v-69ch-italia-essence-gris-d680cfce-4a2d-43a8-8770-e3217f59411a,Fiat Punto,EVO 1.2 8V 69CH ITALIA,"€ 6 590,-",Citadine,Occasion,5,5,punto_italia,6 mois,29 000 km,07/2014,51 kW (69 CH),Boîte manuelle,,Essence,,Gris,,,25
https://www.autoscout24.fr/offres/kia-stonic-1-4-100-ch-premium-essence-rouge-d7df024c-a1c9-4b2b-a753-2c62b83fa829,Kia Stonic,1.4 100 ch Premium,"€ 9 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,139 000 km,11/2017,74 kW (101 CH),Boîte manuelle,1 368 cm³,Essence,125 g/km (mixte),Rouge,,Noir,26
https://www.autoscout24.fr/offres/kia-stonic-1-4-100-ch-premium-essence-rouge-d7df024c-a1c9-4b2b-a753-2c62b83fa829,Kia Stonic,1.4 100 ch Premium,"€ 9 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,139 000 km,11/2017,74 kW (101 CH),Boîte manuelle,1 368 cm³,Essence,125 g/km (mixte),Rouge,,Noir,27
https://www.autoscout24.fr/offres/peugeot-208-active-business-essence-gris-b1721227-c5b8-46e7-a329-626bbc6596fb,Peugeot 208,Active Business,"€ 9 490,-",Autres,Occasion,5,5,VR3UPHMHDLT045719,3 mois,48 500 km,12/2020,55 kW (75 CH),Boîte manuelle,,Essence,93 g/km (mixte),GRIS,,,28
https://www.autoscout24.fr/offres/peugeot-208-active-business-essence-gris-b1721227-c5b8-46e7-a329-626bbc6596fb,Peugeot 208,Active Business,"€ 9 490,-",Autres,Occasion,5,5,VR3UPHMHDLT045719,3 mois,48 500 km,12/2020,55 kW (75 CH),Boîte manuelle,,Essence,93 g/km (mixte),GRIS,,,29
https://www.autoscout24.fr/offres/peugeot-208-active-business-essence-gris-b1721227-c5b8-46e7-a329-626bbc6596fb,Peugeot 208,Active Business,"€ 9 490,-",Autres,Occasion,5,5,VR3UPHMHDLT045719,3 mois,48 500 km,12/2020,55 kW (75 CH),Boîte manuelle,,Essence,93 g/km (mixte),GRIS,,,1
https://www.autoscout24.fr/offres/volvo-xc40-d3-adblue-150-ch-geartronic-8-r-design-diesel-gris-e730f93c-1af6-470f-8cc2-6cabdd812cfb,Volvo XC40,D3 AdBlue 150 ch Geartronic 8 R-Design,"€ 19 459,-",SUV/4x4/Pick-Up,Occasion,5,5,,,172 491 km,03/2020,111 kW (151 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,2
https://www.autoscout24.fr/offres/dacia-sandero-1-2-16v-75ch-essence-blanc-a6d08c3a-9ca7-46ad-828d-afa23cbfe125,Dacia Sandero,1.2 16V 75CH,"€ 6 490,-",Berline,Occasion,,5,,12 mois,11 922 km,07/2014,56 kW (76 CH),Boîte manuelle,,Essence,135 g/km (mixte),Blanc,,,3
https://www.autoscout24.fr/offres/mini-one-1-6-120ch-cooper-essence-bleu-a7c54e0e-ad1e-4110-91fc-656c26a513c5,MINI One,1.6 120CH COOPER,"€ 3 990,-",Citadine,Occasion,4,3,,,124 000 km,12/2008,89 kW (121 CH),Boîte manuelle,,Essence,0 g/km (mixte),Bleu,,,4
https://www.autoscout24.fr/offres/alfa-romeo-147-1-9-jtd-150ch-persol-diesel-5e84e2bf-2778-4cb3-8246-06d92787c813,Alfa Romeo 147,1.9 jtd 150ch persol,"€ 5 990,-",Berline,Occasion,5,5,,,97 500 km,05/2008,111 kW (151 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Autre,,,5
https://www.autoscout24.fr/offres/peugeot-308-1-6-bluehdi-120-diesel-gris-dfddb5bd-bc69-4c23-b714-da6ec04e390d,Peugeot 308,1.6 Bluehdi 120,"€ 7 990,-",Berline,Occasion,5,5,,,150 000 km,01/2016,89 kW (121 CH),Boîte automatique,,Diesel,0 g/km (mixte),Gris,,,6
https://www.autoscout24.fr/offres/peugeot-208-1-0-vti-68ch-bvm5-active-essence-rouge-20821b97-80e6-4f42-948b-495b5e3e451e,Peugeot 208,1.0 VTi 68ch BVM5 Active,"€ 5 590,-",Berline,Occasion,5,3,,,92 500 km,07/2013,50 kW (68 CH),Boîte manuelle,999 cm³,Essence,99 g/km (mixte),Rouge,,Noir,7
https://www.autoscout24.fr/offres/land-rover-range-rover-sport-2-sdv6-3-0-hse-dynamic-auto-diesel-gris-f0c12b40-94c8-47fa-9ebb-eee50b15dc0b,Land Rover Range Rover Sport,(2) SDV6 3.0 HSE Dynamic Auto,"€ 20 990,-",SUV/4x4/Pick-Up,Occasion,5,5,,,199 990 km,01/2015,226 kW (307 CH),Boîte automatique,,Diesel,199 g/km (mixte),Gris Foncé,,,8
https://www.autoscout24.fr/offres/peugeot-2008-1-2-puretech-110ch-allure-business-s-s-eat6-essence-a10b5db0-df05-4b62-a570-d28ada986d86,Peugeot 2008,1.2 PureTech 110ch Allure Business S&S EAT6,"€ 8 490,-",Autres,Occasion,5,5,,,94 000 km,11/2018,81 kW (110 CH),Boîte automatique,,Essence,0 g/km (mixte),Autre,,,9
https://www.autoscout24.fr/offres/peugeot-308-1-6-e-hdi-115ch-fap-bvm6-allure-diesel-bleu-ac745441-9597-45b3-a7d1-1ac2f6a3d816,Peugeot 308,1.6 e-HDi 115ch FAP BVM6 Allure,"€ 6 800,-",Berline,Occasion,5,5,,,203 230 km,04/2014,85 kW (116 CH),Boîte manuelle,1 560 cm³,Diesel,95 g/km (mixte),Bleu,,,10
https://www.autoscout24.fr/offres/mercedes-benz-a-180-mercedes-a180-d-amg-line-diesel-noir-3cbe9b98-c83f-408a-9183-09b3353e5228,Mercedes-Benz A 180,Mercedes A180 D AMG line,"€ 20 990,-",Berline,Occasion,5,5,,,101 000 km,01/2020,86 kW (117 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Noir,,,11
https://www.autoscout24.fr/offres/tesla-model-s-75d-75kwh-dual-motor-electrique-bleu-977604ec-754c-4571-bc26-072450677c52,Tesla Model S,75D 75KWH DUAL MOTOR,"€ 25 980,-",Autres,Occasion,5,4,5YJSA7E29JF293232,12 mois,124 000 km,01/2019,,4x4,,Electrique,0 g/km (mixte),BLEU,,,12
https://www.autoscout24.fr/offres/citroen-berlingo-van-m-1000kg-bluehdi-75-s-s-club-diesel-blanc-51e30abf-185f-4b96-bbb8-645fadef60c9,Citroen Berlingo,VAN M 1000KG BLUEHDI 75 S&S CLUB,"€ 10 990,-",Autres,Occasion,2,3,,,78 460 km,11/2020,56 kW (76 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Blanc,,,13
https://www.autoscout24.fr/offres/citroen-berlingo-van-m-1000kg-bluehdi-75-s-s-club-diesel-blanc-51e30abf-185f-4b96-bbb8-645fadef60c9,Citroen Berlingo,VAN M 1000KG BLUEHDI 75 S&S CLUB,"€ 10 990,-",Autres,Occasion,2,3,,,78 460 km,11/2020,56 kW (76 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Blanc,,,14
https://www.autoscout24.fr/offres/citroen-c4-citroen-1-6-hdi-110ch-sillage-garantie-6-mois-sort-diesel-gris-621e244f-03fc-430f-add2-d712275e6054,Citroen C4,Citroën 1.6 HDI 110Ch SILLAGE GARANTIE 6 MOIS SORT,"€ 4 990,-",Berline,Occasion,5,5,,,124 000 km,07/2008,81 kW (110 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Gris,,,15
https://www.autoscout24.fr/offres/citroen-c4-citroen-1-6-hdi-110ch-sillage-garantie-6-mois-sort-diesel-gris-621e244f-03fc-430f-add2-d712275e6054,Citroen C4,Citroën 1.6 HDI 110Ch SILLAGE GARANTIE 6 MOIS SORT,"€ 4 990,-",Berline,Occasion,5,5,,,124 000 km,07/2008,81 kW (110 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Gris,,,16
https://www.autoscout24.fr/offres/volkswagen-tiguan-2-0-tdi-115-bmt-sound-diesel-blanc-f0189e04-febc-43a8-a443-c0dbbc65dc88,Volkswagen Tiguan,2.0 TDI 115 BMT Sound,"€ 14 490,-",SUV/4x4/Pick-Up,Occasion,5,5,,,177 000 km,09/2017,86 kW (117 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Blanc,,,17
https://www.autoscout24.fr/offres/volkswagen-tiguan-2-0-tdi-115-bmt-sound-diesel-blanc-f0189e04-febc-43a8-a443-c0dbbc65dc88,Volkswagen Tiguan,2.0 TDI 115 BMT Sound,"€ 14 490,-",SUV/4x4/Pick-Up,Occasion,5,5,,,177 000 km,09/2017,86 kW (117 CH),Boîte manuelle,,Diesel,0 g/km (mixte),Blanc,,,18
https://www.autoscout24.fr/offres/opel-corsa-1-2-turbo-130ch-gs-line-bva-essence-6d6f2a0a-f548-4cef-b2d5-1421a9b2e9b2,Opel Corsa,1.2 Turbo 130ch GS Line BVA,"€ 13 499,-",Berline,Occasion,5,5,81830,,57 280 km,02/2020,97 kW (132 CH),Boîte automatique,1 199 cm³,Essence,101 g/km (mixte),Noir Diamant,,,19
https://www.autoscout24.fr/offres/opel-corsa-1-2-turbo-130ch-gs-line-bva-essence-6d6f2a0a-f548-4cef-b2d5-1421a9b2e9b2,Opel Corsa,1.2 Turbo 130ch GS Line BVA,"€ 13 499,-",Berline,Occasion,5,5,81830,,57 280 km,02/2020,97 kW (132 CH),Boîte automatique,1 199 cm³,Essence,101 g/km (mixte),Noir Diamant,,,20
